"","Date","Recorder","Site","Block","Group","Plot","Quadrant","Species","Cover","Notes"
"659","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,4,"Taraxacum_officinale_(L.)",10,""
"660","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,4,"Epilobium_ciliatum",1,""
"661","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,4,"Potentilla_sterilis",1,""
"662","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,4,"Odontites_vernus",1,""
"663","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,4,"Pulicaria_dysenterica",20,""
"664","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,4,"Jacobaea_erucifolia",1,""
"665","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,4,"Alopecurus_pratensis",5,""
"666","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,4,"Holcus_lanatus",5,""
"667","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,4,"Agrostis_stolonifera",10,""
"668","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,4,"Bromus_hordeaceus",10,""
"669","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,4,"Poa_trivialis",5,""
"670","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,1,"Callitriche_stagnalis",1,""
"671","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,1,"Poa_trivialis",10,""
"672","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,1,"Alopecurus_pratensis",1,""
"673","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,1,"Agrostis_stolonifera",80,""
"676","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,2,"Alopecurus_pratensis",15,""
"677","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,2,"Poa_trivialis",10,""
"678","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,2,"Elymus_repens",5,""
"679","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,2,"Festuca_rubra",5,""
"680","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,2,"Agrostis_stolonifera",60,""
"682","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,3,"Ranunculus_repens",10,""
"683","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,3,"Poa_trivialis",40,""
"684","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,3,"Agrostis_stolonifera",40,""
"686","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,3,"Dactylis_glomerata",5,""
"687","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,4,"Alopecurus_pratensis",10,""
"688","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,4,"Lolium_perenne",10,""
"689","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,4,"Poa_trivialis",40,""
"690","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,4,"Agrostis_stolonifera",40,""
"691","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,4,"Poa_annua",5,""
"692","13/06/2024","Eimear Loughlin","Knepp","S","Z",312,4,"Festuca_rubra",10,""
"693","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,1,"Rosa_canina",5,""
"694","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,1,"Polystichum_setiferum",15,""
"695","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,1,"Prunus_spinosa",5,""
"696","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,1,"Galium_palustre",15,""
"697","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,1,"Hedera_helix",40,""
"698","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,1,"Brachypodium_sylvaticum",20,""
"699","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,1,"Geum_urbanum",10,""
"700","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,2,"Rubus_ulmifolius",10,""
"701","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,2,"Polystichum_setiferum",90,""
"702","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,2,"Dioscorea_communis",10,""
"703","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,2,"Hedera_helix",50,""
"704","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,2,"Galium_palustre",5,""
"706","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,2,"Adoxa_moschatellina",10,""
"707","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,3,"Brachypodium_sylvaticum",5,""
"708","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,3,"Rubus_ulmifolius",5,""
"709","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,3,"Dioscorea_communis",1,""
"710","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,3,"Mercurialis_perennis",40,""
"711","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,3,"Polystichum_setiferum",5,""
"712","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,3,"Geum_urbanum",10,""
"713","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,3,"Galium_palustre",20,""
"714","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,3,"Rosa_canina",10,""
"715","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,3,"Hedera_helix",15,""
"716","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,4,"Brachypodium_sylvaticum",20,""
"717","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,4,"Rubus_ulmifolius",30,""
"718","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,4,"Dioscorea_communis",15,""
"719","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,4,"Galium_palustre",5,""
"720","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,4,"Rosa_canina",10,""
"721","13/06/2024","Eimear Loughlin","Knepp","S","Z",311,4,"Hedera_helix",10,""
"723","14/06/2024","Eimear Loughlin","Knepp","S","Y",112,1,"Pulicaria_dysenterica",10,""
"724","14/06/2024","Eimear Loughlin","Knepp","S","Y",112,1,"Rubus_fruticosus",10,""
"725","14/06/2024","Eimear Loughlin","Knepp","S","Y",112,1,"Trifolium_repens",10,""
"726","14/06/2024","Eimear Loughlin","Knepp","S","Y",112,1,"Veronica_serpyllifolia",5,""
"727","14/06/2024","Eimear Loughlin","Knepp","S","Y",112,1,"Holcus_lanatus",5,""
"728","14/06/2024","Eimear Loughlin","Knepp","S","Y",112,1,"Agrostis_stolonifera",50,""
"731","14/06/2024","Eimear Loughlin","Knepp","S","Y",112,2,"Pulicaria_dysenterica",10,""
"732","14/06/2024","Eimear Loughlin","Knepp","S","Y",112,2,"Rubus_fruticosus",10,""
"733","14/06/2024","Eimear Loughlin","Knepp","S","Y",112,2,"Holcus_lanatus",5,""
"734","14/06/2024","Eimear Loughlin","Knepp","S","Y",112,2,"Agrostis_stolonifera",50,""
"735","14/06/2024","Eimear Loughlin","Knepp","S","Y",112,2,"Bromus_hordeaceus",5,""
"736","14/06/2024","Eimear Loughlin","Knepp","S","Y",112,2,"Arenaria_serpyllifolia",10,""
"737","14/06/2024","Eimear Loughlin","Knepp","S","Y",112,2,"Jacobaea_vulgaris",5,""
"738","14/06/2024","Eimear Loughlin","Knepp","S","Y",112,2,"Prunus_spinosa",15,""
"739","14/06/2024","Ben Bennett","Knepp","S","Y",112,3,"Pulicaria_dysenterica",5,""
"740","14/06/2024","Ben Bennett","Knepp","S","Y",112,3,"Rubus_fruticosus",5,""
"741","14/06/2024","Ben Bennett","Knepp","S","Y",112,3,"Crataegus_monogyna",5,""
"743","14/06/2024","Ben Bennett","Knepp","S","Y",112,3,"Bromus_hordeaceus",10,""
"744","14/06/2024","Ben Bennett","Knepp","S","Y",112,3,"Agrostis_stolonifera",20,""
"745","14/06/2024","Ben Bennett","Knepp","S","Y",112,3,"Poa_trivialis",35,""
"747","14/06/2024","Ben Bennett","Knepp","S","Y",112,4,"Pulicaria_dysenterica",15,""
"748","14/06/2024","Ben Bennett","Knepp","S","Y",112,4,"Rubus_fruticosus",25,""
"749","14/06/2024","Ben Bennett","Knepp","S","Y",112,4,"Crataegus_monogyna",10,""
"751","14/06/2024","Ben Bennett","Knepp","S","Y",112,4,"Agrostis_stolonifera",10,""
"752","14/06/2024","Ben Bennett","Knepp","S","Y",112,4,"Poa_trivialis",30,""
"753","14/06/2024","Ben Bennett","Knepp","S","Y",112,4,"Veronica_serpyllifolia",5,""
"754","14/06/2024","Ben Bennett","Knepp","S","Y",112,4,"Trifolium_repens",10,""
"755","14/06/2024","Eimear Loughlin","Knepp","S","Y",113,1,"Rubus_fruticosus",30,""
"756","14/06/2024","Eimear Loughlin","Knepp","S","Y",113,1,"Pulicaria_dysenterica",5,""
"757","14/06/2024","Eimear Loughlin","Knepp","S","Y",113,1,"Rumex_conglomeratus",1,""
"759","14/06/2024","Eimear Loughlin","Knepp","S","Y",113,1,"Potentilla_reptans",1,""
"760","14/06/2024","Eimear Loughlin","Knepp","S","Y",113,1,"Holcus_lanatus",5,""
"761","14/06/2024","Eimear Loughlin","Knepp","S","Y",113,1,"Agrostis_stolonifera",40,""
"763","14/06/2024","Eimear Loughlin","Knepp","S","Y",113,1,"Prunella_vulgaris",1,""
"766","14/06/2024","Eimear Loughlin","Knepp","S","Y",113,2,"Rubus_fruticosus",15,""
"767","14/06/2024","Eimear Loughlin","Knepp","S","Y",113,2,"Veronica_serpyllifolia",10,""
"768","14/06/2024","Eimear Loughlin","Knepp","S","Y",113,2,"Pulicaria_dysenterica",5,""
"770","14/06/2024","Eimear Loughlin","Knepp","S","Y",113,2,"Glechoma_hederacea",1,""
"771","14/06/2024","Eimear Loughlin","Knepp","S","Y",113,2,"Prunus_spinosa",1,""
"772","14/06/2024","Eimear Loughlin","Knepp","S","Y",113,2,"Agrostis_stolonifera",50,""
"775","14/06/2024","Ben Bennett","Knepp","S","Y",113,3,"Rubus_fruticosus",40,""
"777","14/06/2024","Ben Bennett","Knepp","S","Y",113,3,"Pulicaria_dysenterica",10,""
"778","14/06/2024","Ben Bennett","Knepp","S","Y",113,3,"Agrostis_stolonifera",30,""
"779","14/06/2024","Ben Bennett","Knepp","S","Y",113,4,"Rubus_fruticosus",5,""
"780","14/06/2024","Ben Bennett","Knepp","S","Y",113,4,"Agrostis_stolonifera",60,""
"781","14/06/2024","Ben Bennett","Knepp","S","Y",113,4,"Pulicaria_dysenterica",5,""
"782","14/06/2024","Ben Bennett","Knepp","S","Y",113,4,"Glechoma_hederacea",10,""
"784","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,1,"Vicia_sativa",15,""
"785","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,1,"Rubus_fruticosus",10,""
"786","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,1,"Rumex_conglomeratus",1,""
"787","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,1,"Rumex_crispus",1,""
"788","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,1,"Ranunculus_acris",1,""
"789","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,1,"Crataegus_monogyna",1,""
"790","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,1,"Taraxacum_officinale_(L.)",1,""
"791","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,1,"Veronica_serpyllifolia",10,""
"792","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,1,"Prunella_vulgaris",5,""
"793","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,1,"Agrostis_stolonifera",40,""
"794","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,1,"Poa_trivialis",15,""
"798","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,1,"Ranunculus_repens",3,""
"799","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,2,"Pulicaria_dysenterica",25,""
"800","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,2,"Prunella_vulgaris",15,""
"801","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,2,"Ranunculus_acris",5,""
"802","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,2,"Ranunculus_repens",5,""
"803","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,2,"Rumex_conglomeratus",5,""
"804","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,2,"Poa_trivialis",10,""
"805","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,2,"Agrostis_stolonifera",30,""
"806","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,2,"Veronica_serpyllifolia",1,""
"810","14/06/2024","Eimear Loughlin","Knepp","S","Y",133,2,"Salix_cinerea",0,"Overhang 20%"
"811","14/06/2024","Ben Bennett","Knepp","S","Y",133,3,"Pulicaria_dysenterica",15,""
"812","14/06/2024","Ben Bennett","Knepp","S","Y",133,3,"Rumex_conglomeratus",5,""
"813","14/06/2024","Ben Bennett","Knepp","S","Y",133,3,"Ranunculus_repens",5,""
"814","14/06/2024","Ben Bennett","Knepp","S","Y",133,3,"Ranunculus_acris",5,""
"816","14/06/2024","Ben Bennett","Knepp","S","Y",133,3,"Agrostis_stolonifera",20,""
"817","14/06/2024","Ben Bennett","Knepp","S","Y",133,3,"Poa_trivialis",20,""
"818","14/06/2024","Ben Bennett","Knepp","S","Y",133,4,"Pulicaria_dysenterica",40,""
"819","14/06/2024","Ben Bennett","Knepp","S","Y",133,4,"Salix_cinerea",25,""
"820","14/06/2024","Ben Bennett","Knepp","S","Y",133,4,"Poa_trivialis",20,""
"821","14/06/2024","Ben Bennett","Knepp","S","Y",133,4,"Agrostis_stolonifera",20,""
"822","14/06/2024","Ben Bennett","Knepp","S","Y",133,4,"Ranunculus_acris",5,""
"823","14/06/2024","Ben Bennett","Knepp","S","Y",133,4,"Ranunculus_repens",5,""
"824","14/06/2024","Eimear Loughlin","Knepp","S","X",233,1,"Prunus_spinosa",40,""
"825","14/06/2024","Eimear Loughlin","Knepp","S","X",233,1,"Pulicaria_dysenterica",30,""
"826","14/06/2024","Eimear Loughlin","Knepp","S","X",233,1,"Prunella_vulgaris",5,""
"827","14/06/2024","Eimear Loughlin","Knepp","S","X",233,1,"Veronica_serpyllifolia",1,""
"828","14/06/2024","Eimear Loughlin","Knepp","S","X",233,1,"Rumex_conglomeratus",1,""
"829","14/06/2024","Eimear Loughlin","Knepp","S","X",233,1,"Holcus_lanatus",5,""
"830","14/06/2024","Eimear Loughlin","Knepp","S","X",233,1,"Agrostis_stolonifera",30,""
"831","14/06/2024","Eimear Loughlin","Knepp","S","X",233,1,"Poa_trivialis",5,""
"833","14/06/2024","Eimear Loughlin","Knepp","S","X",233,2,"Pulicaria_dysenterica",30,""
"834","14/06/2024","Eimear Loughlin","Knepp","S","X",233,2,"Salix_cinerea",20,""
"835","14/06/2024","Eimear Loughlin","Knepp","S","X",233,2,"Jacobaea_erucifolia",5,""
"836","14/06/2024","Eimear Loughlin","Knepp","S","X",233,2,"Holcus_lanatus",10,""
"837","14/06/2024","Eimear Loughlin","Knepp","S","X",233,2,"Juncus_effusus",10,""
"838","14/06/2024","Eimear Loughlin","Knepp","S","X",233,2,"Rumex_conglomeratus",5,""
"839","14/06/2024","Eimear Loughlin","Knepp","S","X",233,2,"Agrostis_stolonifera",15,""
"841","14/06/2024","Ben Bennett","Knepp","S","X",233,3,"Pulicaria_dysenterica",10,""
"842","14/06/2024","Ben Bennett","Knepp","S","X",233,3,"Agrostis_stolonifera",70,""
"843","14/06/2024","Ben Bennett","Knepp","S","X",233,3,"Holcus_lanatus",5,""
"844","14/06/2024","Ben Bennett","Knepp","S","X",233,3,"Alopecurus_pratensis",10,""
"845","14/06/2024","Ben Bennett","Knepp","S","X",233,3,"Poa_trivialis",10,""
"846","14/06/2024","Ben Bennett","Knepp","S","X",233,3,"Trifolium_repens",10,""
"847","14/06/2024","Ben Bennett","Knepp","S","X",233,4,"Pulicaria_dysenterica",40,""
"848","14/06/2024","Ben Bennett","Knepp","S","X",233,4,"Salix_cinerea",50,""
"849","14/06/2024","Ben Bennett","Knepp","S","X",233,4,"Agrostis_stolonifera",60,""
"850","14/06/2024","Ben Bennett","Knepp","S","X",233,4,"Holcus_lanatus",5,""
"851","14/06/2024","Eimear Loughlin","Knepp","S","X",211,1,"Pulicaria_dysenterica",10,""
"853","14/06/2024","Eimear Loughlin","Knepp","S","X",211,1,"Festuca_rubra",10,""
"854","14/06/2024","Eimear Loughlin","Knepp","S","X",211,1,"Agrostis_stolonifera",40,""
"856","14/06/2024","Eimear Loughlin","Knepp","S","X",211,2,"Crataegus_monogyna",40,""
"857","14/06/2024","Eimear Loughlin","Knepp","S","X",211,2,"Pulicaria_dysenterica",30,""
"858","14/06/2024","Eimear Loughlin","Knepp","S","X",211,2,"Holcus_lanatus",5,""
"859","14/06/2024","Eimear Loughlin","Knepp","S","X",211,2,"Agrostis_stolonifera",20,""
"861","14/06/2024","Ben Bennett","Knepp","S","X",211,3,"Pulicaria_dysenterica",15,""
"862","14/06/2024","Ben Bennett","Knepp","S","X",211,3,"Agrostis_stolonifera",45,""
"863","14/06/2024","Ben Bennett","Knepp","S","X",211,3,"Festuca_rubra",10,""
"864","14/06/2024","Ben Bennett","Knepp","S","X",211,3,"Prunella_vulgaris",5,""
"866","14/06/2024","Ben Bennett","Knepp","S","X",211,4,"Pulicaria_dysenterica",30,""
"867","14/06/2024","Ben Bennett","Knepp","S","X",211,4,"Rumex_conglomeratus",10,""
"868","14/06/2024","Ben Bennett","Knepp","S","X",211,4,"Agrostis_stolonifera",40,""
"869","14/06/2024","Ben Bennett","Knepp","S","X",211,4,"Festuca_rubra",10,""
"871","14/06/2024","Ben Bennett","Knepp","S","X",211,4,"Salix_cinerea",5,""
"872","14/06/2024","Ben Bennett","Knepp","S","X",311,1,"Brachypodium_sylvaticum",20,""
"873","14/06/2024","Ben Bennett","Knepp","S","X",311,1,"Agrostis_stolonifera",25,""
"874","14/06/2024","Ben Bennett","Knepp","S","X",311,1,"Rubus_fruticosus",5,""
"875","14/06/2024","Ben Bennett","Knepp","S","X",311,1,"Veronica_chamaedrys",1,""
"876","14/06/2024","Ben Bennett","Knepp","S","X",311,1,"Rumex_obtusifolius",5,""
"877","14/06/2024","Ben Bennett","Knepp","S","X",311,1,"Rumex_crispus",1,""
"881","14/06/2024","Ben Bennett","Knepp","S","X",311,2,"Brachypodium_sylvaticum",15,""
"882","14/06/2024","Ben Bennett","Knepp","S","X",311,2,"Rumex_obtusifolius",1,""
"883","14/06/2024","Ben Bennett","Knepp","S","X",311,2,"Epilobium_ciliatum",5,""
"884","14/06/2024","Ben Bennett","Knepp","S","X",311,2,"Vicia_sativa",5,""
"885","14/06/2024","Ben Bennett","Knepp","S","X",311,2,"Veronica_chamaedrys",1,""
"886","14/06/2024","Ben Bennett","Knepp","S","X",311,2,"Rubus_fruticosus",5,""
"887","14/06/2024","Ben Bennett","Knepp","S","X",311,2,"Prunus_Spinosa",1,""
"888","14/06/2024","Ben Bennett","Knepp","S","X",311,2,"Prunella_vulgaris",1,""
"889","14/06/2024","Ben Bennett","Knepp","S","X",311,2,"Agrostis_stolonifera",40,""
"893","14/06/2024","Ben Bennett","Knepp","S","X",311,3,"Rumex_crispus",3,""
"894","14/06/2024","Ben Bennett","Knepp","S","X",311,3,"Rubus_fruticosus",5,""
"895","14/06/2024","Ben Bennett","Knepp","S","X",311,3,"Prunella_vulgaris",5,""
"896","14/06/2024","Ben Bennett","Knepp","S","X",311,3,"Ranunculus_repens",5,""
"897","14/06/2024","Ben Bennett","Knepp","S","X",311,3,"Agrostis_stolonifera",80,""
"898","14/06/2024","Ben Bennett","Knepp","S","X",311,3,"Stellaria_media",1,""
"899","14/06/2024","Ben Bennett","Knepp","S","X",311,4,"Glechoma_hederacea",8,""
"900","14/06/2024","Ben Bennett","Knepp","S","X",311,4,"Brachypodium_sylvaticum",40,""
"901","14/06/2024","Ben Bennett","Knepp","S","X",311,4,"Agrostis_stolonifera",50,""
"902","14/06/2024","Ben Bennett","Knepp","S","X",311,4,"Rubus_fruticosus",5,""
"903","14/06/2024","Ben Bennett","Knepp","S","X",311,4,"Veronica_chamaedrys",10,""
"904","14/06/2024","Ben Bennett","Knepp","S","X",311,4,"Vicia_tetrasperma_",10,""
"905","14/06/2024","Ben Bennett","Knepp","S","X",311,4,"Prunella_vulgaris",1,""
"906","14/06/2024","Ben Bennett","Knepp","S","X",311,4,"Ranunculus_repens",5,""
"907","14/06/2024","Ben Bennett","Knepp","S","X",312,1,"Pulicaria_dysenterica",10,""
"908","14/06/2024","Ben Bennett","Knepp","S","X",312,1,"Holcus_lanatus",5,""
"909","14/06/2024","Ben Bennett","Knepp","S","X",312,1,"Salix_cinerea",10,""
"910","14/06/2024","Ben Bennett","Knepp","S","X",312,1,"Trifolium_repens",10,""
"911","14/06/2024","Ben Bennett","Knepp","S","X",312,1,"Festuca_rubra",20,""
"912","14/06/2024","Ben Bennett","Knepp","S","X",312,1,"Bromus_hordeaceus",20,""
"913","14/06/2024","Ben Bennett","Knepp","S","X",312,1,"Epilobium_hirsutum",1,""
"914","14/06/2024","Ben Bennett","Knepp","S","X",312,1,"Agrostis_stolonifera",20,""
"916","14/06/2024","Ben Bennett","Knepp","S","X",312,2,"Pulicaria_dysenterica",19,""
"917","14/06/2024","Ben Bennett","Knepp","S","X",312,2,"Salix_cinerea",20,""
"918","14/06/2024","Ben Bennett","Knepp","S","X",312,2,"Festuca_rubra",15,""
"919","14/06/2024","Ben Bennett","Knepp","S","X",312,2,"Agrostis_stolonifera",25,""
"920","14/06/2024","Ben Bennett","Knepp","S","X",312,2,"Trifolium_repens",10,""
"921","14/06/2024","Ben Bennett","Knepp","S","X",312,2,"Bromus_hordeaceus",15,""
"924","14/06/2024","Ben Bennett","Knepp","S","X",312,3,"Salix_aurita",5,""
"925","14/06/2024","Ben Bennett","Knepp","S","X",312,3,"Myosotis_ramosissima",5,""
"926","14/06/2024","Ben Bennett","Knepp","S","X",312,3,"Epilobium_tetragonum",5,""
"927","14/06/2024","Ben Bennett","Knepp","S","X",312,3,"Salix_bebbiana",5,""
"928","14/06/2024","Ben Bennett","Knepp","S","X",312,3,"Bromus_hordeaceus",15,""
"929","14/06/2024","Ben Bennett","Knepp","S","X",312,3,"Agrostis_stolonifera",40,""
"930","14/06/2024","Ben Bennett","Knepp","S","X",312,3,"Holcus_lanatus",20,""
"931","14/06/2024","Ben Bennett","Knepp","S","X",312,3,"Geranium_dissectum_",10,""
"932","14/06/2024","Ben Bennett","Knepp","S","X",312,3,"Pulicaria_dysenterica",10,""
"934","14/06/2024","Ben Bennett","Knepp","S","X",312,3,"Epilobium_parviflorum",1,""
"935","14/06/2024","Ben Bennett","Knepp","S","X",312,4,"Salix_bebbiana",10,""
"936","14/06/2024","Ben Bennett","Knepp","S","X",312,4,"Bromus_hordeaceus",5,""
"937","14/06/2024","Ben Bennett","Knepp","S","X",312,4,"Holcus_lanatus",20,""
"938","14/06/2024","Ben Bennett","Knepp","S","X",312,4,"Agrostis_stolonifera",35,""
"939","14/06/2024","Ben Bennett","Knepp","S","X",312,4,"Pulicaria_dysenterica",25,""
"940","14/06/2024","Ben Bennett","Knepp","S","X",312,4,"Trifolium_repens",5,""
"942","14/06/2024","Ben Bennett","Knepp","S","X",313,1,"Pulicaria_dysenterica",20,""
"943","14/06/2024","Ben Bennett","Knepp","S","X",313,1,"Rubus_fruticosus",5,""
"944","14/06/2024","Ben Bennett","Knepp","S","X",313,1,"Poa_trivialis",5,""
"945","14/06/2024","Ben Bennett","Knepp","S","X",313,1,"Festuca_rubra",5,""
"946","14/06/2024","Ben Bennett","Knepp","S","X",313,1,"Agrostis_stolonifera",20,""
"947","14/06/2024","Ben Bennett","Knepp","S","X",313,1,"Cynosurus_cristatus",10,""
"948","14/06/2024","Ben Bennett","Knepp","S","X",313,1,"Holcus_lanatus",5,""
"949","14/06/2024","Ben Bennett","Knepp","S","X",313,1,"Ranunculus_repens",5,""
"950","14/06/2024","Ben Bennett","Knepp","S","X",313,1,"Veronica_serpyllifolia",1,""
"951","14/06/2024","Ben Bennett","Knepp","S","X",313,1,"Trifolium_repens",10,""
"952","14/06/2024","Ben Bennett","Knepp","S","X",313,1,"Cerastium_fontanum",1,""
"954","14/06/2024","Ben Bennett","Knepp","S","X",313,2,"Pulicaria_dysenterica",25,""
"955","14/06/2024","Ben Bennett","Knepp","S","X",313,2,"Rumex_crispus",6,""
"956","14/06/2024","Ben Bennett","Knepp","S","X",313,2,"Agrostis_stolonifera",20,""
"957","14/06/2024","Ben Bennett","Knepp","S","X",313,2,"Poa_trivialis",5,""
"958","14/06/2024","Ben Bennett","Knepp","S","X",313,2,"Epilobium_hirsutum",5,""
"959","14/06/2024","Ben Bennett","Knepp","S","X",313,2,"Festuca_rubra",10,""
"960","14/06/2024","Ben Bennett","Knepp","S","X",313,2,"Holcus_lanatus",5,""
"961","14/06/2024","Ben Bennett","Knepp","S","X",313,2,"Hypericum_perforatum",10,""
"962","14/06/2024","Ben Bennett","Knepp","S","X",313,2,"Veronica_serpyllifolia",10,""
"963","14/06/2024","Ben Bennett","Knepp","S","X",313,2,"Ranunculus_repens",10,""
"965","14/06/2024","Ben Bennett","Knepp","S","X",313,3,"Pulicaria_dysenterica",40,""
"966","14/06/2024","Ben Bennett","Knepp","S","X",313,3,"Cynosurus_cristatus",5,""
"967","14/06/2024","Ben Bennett","Knepp","S","X",313,3,"Rubus_fruticosus",5,""
"969","14/06/2024","Ben Bennett","Knepp","S","X",313,3,"Rubus_fruticosus",5,""
"970","14/06/2024","Ben Bennett","Knepp","S","X",313,3,"Holcus_lanatus",5,""
"971","14/06/2024","Ben Bennett","Knepp","S","X",313,3,"Agrostis_stolonifera",20,""
"972","14/06/2024","Ben Bennett","Knepp","S","X",313,3,"Poa_trivialis",20,""
"973","14/06/2024","Ben Bennett","Knepp","S","X",313,4,"Pulicaria_dysenterica",40,""
"974","14/06/2024","Ben Bennett","Knepp","S","X",313,4,"Myosotis_discolor_",5,""
"975","14/06/2024","Ben Bennett","Knepp","S","X",313,4,"Juncus_bufonius",1,""
"976","14/06/2024","Ben Bennett","Knepp","S","X",313,4,"Lysimachia_arvensis",2,""
"977","14/06/2024","Ben Bennett","Knepp","S","X",313,4,"Rubus_fruticosus",15,""
"978","14/06/2024","Ben Bennett","Knepp","S","X",313,4,"Bromus_hordeaceus",10,""
"979","14/06/2024","Ben Bennett","Knepp","S","X",313,4,"Agrostis_stolonifera",20,""
"980","14/06/2024","Ben Bennett","Knepp","S","X",313,4,"Poa_trivialis",20,""
"981","14/06/2024","Ben Bennett","Knepp","S","X",313,4,"Lysimachia_arvensis",1,""
"982","14/06/2024","Ben Bennett","Knepp","S","X",313,4,"Ranunculus_repens",5,""
"983","14/06/2024","Ben Bennett","Knepp","S","X",313,4,"Holcus_lanatus",5,""
"984","14/06/2024","Ben Bennett","Knepp","S","X",322,1,"Agrostis_stolonifera",19,""
"985","14/06/2024","Ben Bennett","Knepp","S","X",322,1,"Rumex_crispus",1,""
"986","14/06/2024","Ben Bennett","Knepp","S","X",322,1,"Epilobium_parviflorum",5,""
"991","14/06/2024","Ben Bennett","Knepp","S","X",322,2,"Agrostis_stolonifera",30,""
"992","14/06/2024","Ben Bennett","Knepp","S","X",322,2,"Rumex_crispus",5,""
"993","14/06/2024","Ben Bennett","Knepp","S","X",322,2,"Prunella_vulgaris",5,""
"997","14/06/2024","Ben Bennett","Knepp","S","X",322,3,"Rumex_crispus",5,""
"998","14/06/2024","Ben Bennett","Knepp","S","X",322,3,"Agrostis_stolonifera",25,""
"1000","14/06/2024","Ben Bennett","Knepp","S","X",322,4,"Agrostis_stolonifera",30,""
"1001","14/06/2024","Ben Bennett","Knepp","S","X",322,4,"Prunella_vulgaris",1,""
"1005","14/06/2024","Ben Bennett","Knepp","S","Y",311,1,"Dactylis_glomerata",10,""
