Date,Recorder,Site,Block,Group,Plot,Quadrant,Species,Cover,Notes
13/06/2024,Eimear Loughlin,Knepp,S,Z,322,4,Quercus robur,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,322,4,Geranium dissectum ,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,322,4,Potentilla reptans,25,
13/06/2024,Eimear Loughlin,Knepp,S,Z,322,4,Rumex crispus,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,322,4,Taraxacum officinale (L.),10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,322,4,Epilobium ciliatum,1,
13/06/2024,Eimear Loughlin,Knepp,S,Z,322,4,Potentilla sterilis,1,
13/06/2024,Eimear Loughlin,Knepp,S,Z,322,4,Odontites vernus,1,
13/06/2024,Eimear Loughlin,Knepp,S,Z,322,4,Pulicaria dysenterica,20,
13/06/2024,Eimear Loughlin,Knepp,S,Z,322,4,Jacobaea erucifolia,1,
13/06/2024,Eimear Loughlin,Knepp,S,Z,322,4,Alopecurus pratensis,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,322,4,Holcus lanatus,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,322,4,Agrostis stolonifera,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,322,4,Bromus hordeaceus,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,322,4,Poa trivialis,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,1,Callitriche stagnalis,1,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,1,Poa trivialis,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,1,Alopecurus pratensis,1,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,1,Agrostis stolonifera,80,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,1,dead branches,3,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,1,bare ground,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,2,Alopecurus pratensis,15,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,2,Poa trivialis,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,2,Elymus repens,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,2,Festuca rubra,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,2,Agrostis stolonifera,60,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,2,dead branches,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,3,Ranunculus repens,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,3,Poa trivialis,40,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,3,Agrostis stolonifera,40,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,3,bare ground,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,3,Dactylis glomerata,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,4,Alopecurus pratensis,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,4,Lolium perenne,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,4,Poa trivialis,40,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,4,Agrostis stolonifera,40,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,4,Poa annua,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,312,4,Festuca rubra,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,1,Rosa canina,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,1,Polystichum setiferum,15,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,1,Prunus spinosa,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,1,Galium palustre,15,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,1,Hedera helix,40,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,1,Brachypodium sylvaticum,20,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,1,Geum urbanum,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,2,Rubus ulmifolius,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,2,Polystichum setiferum,90,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,2,Dioscorea communis,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,2,Hedera helix,50,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,2,Galium palustre,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,2,dead leaves,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,2,Adoxa moschatellina,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,3,Brachypodium sylvaticum,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,3,Rubus ulmifolius,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,3,Dioscorea communis,1,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,3,Mercurialis perennis,40,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,3,Polystichum setiferum,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,3,Geum urbanum,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,3,Galium palustre,20,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,3,Rosa canina,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,3,Hedera helix,15,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,4,Brachypodium sylvaticum,20,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,4,Rubus ulmifolius,30,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,4,Dioscorea communis,15,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,4,Galium palustre,5,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,4,Rosa canina,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,4,Hedera helix,10,
13/06/2024,Eimear Loughlin,Knepp,S,Z,311,4,bare ground,15,
14/06/2024,Eimear Loughlin,Knepp,S,Y,112,1,Pulicaria dysenterica,10,
14/06/2024,Eimear Loughlin,Knepp,S,Y,112,1,Rubus fruticosus,10,
14/06/2024,Eimear Loughlin,Knepp,S,Y,112,1,Trifolium repens,10,
14/06/2024,Eimear Loughlin,Knepp,S,Y,112,1,Veronica serpyllifolia,5,
14/06/2024,Eimear Loughlin,Knepp,S,Y,112,1,Holcus lanatus,5,
14/06/2024,Eimear Loughlin,Knepp,S,Y,112,1,Agrostis stolonifera,50,
14/06/2024,Eimear Loughlin,Knepp,S,Y,112,1,bare ground,10,
14/06/2024,Eimear Loughlin,Knepp,S,Y,112,1,dead twigs,0.5,
14/06/2024,Eimear Loughlin,Knepp,S,Y,112,2,Pulicaria dysenterica,10,
14/06/2024,Eimear Loughlin,Knepp,S,Y,112,2,Rubus fruticosus,10,
14/06/2024,Eimear Loughlin,Knepp,S,Y,112,2,Holcus lanatus,5,
14/06/2024,Eimear Loughlin,Knepp,S,Y,112,2,Agrostis stolonifera,50,
14/06/2024,Eimear Loughlin,Knepp,S,Y,112,2,Bromus hordeaceus,5,
14/06/2024,Eimear Loughlin,Knepp,S,Y,112,2,Arenaria serpyllifolia,10,
14/06/2024,Eimear Loughlin,Knepp,S,Y,112,2,Jacobaea vulgaris,5,
14/06/2024,Eimear Loughlin,Knepp,S,Y,112,2,Prunus spinosa,15,
14/06/2024,Ben Bennett,Knepp,S,Y,112,3,Pulicaria dysenterica,5,
14/06/2024,Ben Bennett,Knepp,S,Y,112,3,Rubus fruticosus,5,
14/06/2024,Ben Bennett,Knepp,S,Y,112,3,Crataegus monogyna,5,
14/06/2024,Ben Bennett,Knepp,S,Y,112,3,bare ground,20,
14/06/2024,Ben Bennett,Knepp,S,Y,112,3,Bromus hordeaceus,10,
14/06/2024,Ben Bennett,Knepp,S,Y,112,3,Agrostis stolonifera,20,
14/06/2024,Ben Bennett,Knepp,S,Y,112,3,Poa trivialis,35,
14/06/2024,Ben Bennett,Knepp,S,Y,112,3,moss,10,
14/06/2024,Ben Bennett,Knepp,S,Y,112,4,Pulicaria dysenterica,15,
14/06/2024,Ben Bennett,Knepp,S,Y,112,4,Rubus fruticosus,25,
14/06/2024,Ben Bennett,Knepp,S,Y,112,4,Crataegus monogyna,10,
14/06/2024,Ben Bennett,Knepp,S,Y,112,4,bare ground,10,
14/06/2024,Ben Bennett,Knepp,S,Y,112,4,Agrostis stolonifera,10,
14/06/2024,Ben Bennett,Knepp,S,Y,112,4,Poa trivialis,30,
14/06/2024,Ben Bennett,Knepp,S,Y,112,4,Veronica serpyllifolia,5,
14/06/2024,Ben Bennett,Knepp,S,Y,112,4,Trifolium repens,10,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,1,Rubus fruticosus,30,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,1,Pulicaria dysenterica,5,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,1,Rumex conglomeratus,1,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,1,Epibolium ciliatum,1,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,1,Potentilla reptans,1,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,1,Holcus lanatus,5,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,1,Agrostis stolonifera,40,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,1,bare ground,40,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,1,Prunella vulgaris,1,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,1,twigs ,1,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,1,leaf litter,15,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,2,Rubus fruticosus,15,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,2,Veronica serpyllifolia,10,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,2,Pulicaria dysenterica,5,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,2,Epibolium ciliatum,5,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,2,Glechoma hederacea,1,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,2,Prunus spinosa,1,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,2,Agrostis stolonifera,50,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,2,bare ground,12,
14/06/2024,Eimear Loughlin,Knepp,S,Y,113,2,leaf litter,3,
14/06/2024,Ben Bennett,Knepp,S,Y,113,3,Rubus fruticosus,40,
14/06/2024,Ben Bennett,Knepp,S,Y,113,3,bare ground,20,
14/06/2024,Ben Bennett,Knepp,S,Y,113,3,Pulicaria dysenterica,10,
14/06/2024,Ben Bennett,Knepp,S,Y,113,3,Agrostis stolonifera,30,
14/06/2024,Ben Bennett,Knepp,S,Y,113,4,Rubus fruticosus,5,
14/06/2024,Ben Bennett,Knepp,S,Y,113,4,Agrostis stolonifera,60,
14/06/2024,Ben Bennett,Knepp,S,Y,113,4,Pulicaria dysenterica,5,
14/06/2024,Ben Bennett,Knepp,S,Y,113,4,Glechoma hederacea,10,
14/06/2024,Ben Bennett,Knepp,S,Y,113,4,bare ground,20,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,1,Vicia sativa,15,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,1,Rubus fruticosus,10,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,1,Rumex conglomeratus,1,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,1,Rumex crispus,1,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,1,Ranunculus acris,1,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,1,Crataegus monogyna,1,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,1,Taraxacum officinale (L.),1,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,1,Veronica serpyllifolia,10,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,1,Prunella vulgaris,5,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,1,Agrostis stolonifera,40,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,1,Poa trivialis,15,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,1,bare ground,5,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,1,leaf litter,15,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,1,moss,1,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,1,Ranunculus repens,3,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,2,Pulicaria dysenterica,25,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,2,Prunella vulgaris,15,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,2,Ranunculus acris,5,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,2,Ranunculus repens,5,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,2,Rumex conglomeratus,5,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,2,Poa trivialis,10,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,2,Agrostis stolonifera,30,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,2,Veronica serpyllifolia,1,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,2,bare ground ,10,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,2,leaf litter,5,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,2,moss,1,
14/06/2024,Eimear Loughlin,Knepp,S,Y,133,2,Salix cinerea,0,Overhang 20%
14/06/2024,Ben Bennett,Knepp,S,Y,133,3,Pulicaria dysenterica,15,
14/06/2024,Ben Bennett,Knepp,S,Y,133,3,Rumex conglomeratus,5,
14/06/2024,Ben Bennett,Knepp,S,Y,133,3,Ranunculus repens,5,
14/06/2024,Ben Bennett,Knepp,S,Y,133,3,Ranunculus acris,5,
14/06/2024,Ben Bennett,Knepp,S,Y,133,3,bare ground ,30,
14/06/2024,Ben Bennett,Knepp,S,Y,133,3,Agrostis stolonifera,20,
14/06/2024,Ben Bennett,Knepp,S,Y,133,3,Poa trivialis,20,
14/06/2024,Ben Bennett,Knepp,S,Y,133,4,Pulicaria dysenterica,40,
14/06/2024,Ben Bennett,Knepp,S,Y,133,4,Salix cinerea,25,
14/06/2024,Ben Bennett,Knepp,S,Y,133,4,Poa trivialis,20,
14/06/2024,Ben Bennett,Knepp,S,Y,133,4,Agrostis stolonifera,20,
14/06/2024,Ben Bennett,Knepp,S,Y,133,4,Ranunculus acris,5,
14/06/2024,Ben Bennett,Knepp,S,Y,133,4,Ranunculus repens,5,
14/06/2024,Eimear Loughlin,Knepp,S,X,233,1,Prunus spinosa,40,
14/06/2024,Eimear Loughlin,Knepp,S,X,233,1,Pulicaria dysenterica,30,
14/06/2024,Eimear Loughlin,Knepp,S,X,233,1,Prunella vulgaris,5,
14/06/2024,Eimear Loughlin,Knepp,S,X,233,1,Veronica serpyllifolia,1,
14/06/2024,Eimear Loughlin,Knepp,S,X,233,1,Rumex conglomeratus,1,
14/06/2024,Eimear Loughlin,Knepp,S,X,233,1,Holcus lanatus,5,
14/06/2024,Eimear Loughlin,Knepp,S,X,233,1,Agrostis stolonifera,30,
14/06/2024,Eimear Loughlin,Knepp,S,X,233,1,Poa trivialis,5,
14/06/2024,Eimear Loughlin,Knepp,S,X,233,1,bare ground,10,
14/06/2024,Eimear Loughlin,Knepp,S,X,233,2,Pulicaria dysenterica,30,
14/06/2024,Eimear Loughlin,Knepp,S,X,233,2,Salix cinerea,20,
14/06/2024,Eimear Loughlin,Knepp,S,X,233,2,Jacobaea erucifolia,5,
14/06/2024,Eimear Loughlin,Knepp,S,X,233,2,Holcus lanatus,10,
14/06/2024,Eimear Loughlin,Knepp,S,X,233,2,Juncus effusus,10,
14/06/2024,Eimear Loughlin,Knepp,S,X,233,2,Rumex conglomeratus,5,
14/06/2024,Eimear Loughlin,Knepp,S,X,233,2,Agrostis stolonifera,15,
14/06/2024,Eimear Loughlin,Knepp,S,X,233,2,bare ground,5,
14/06/2024,Ben Bennett,Knepp,S,X,233,3,Pulicaria dysenterica,10,
14/06/2024,Ben Bennett,Knepp,S,X,233,3,Agrostis stolonifera,70,
14/06/2024,Ben Bennett,Knepp,S,X,233,3,Holcus lanatus,5,
14/06/2024,Ben Bennett,Knepp,S,X,233,3,Alopecurus pratensis,10,
14/06/2024,Ben Bennett,Knepp,S,X,233,3,Poa trivialis,10,
14/06/2024,Ben Bennett,Knepp,S,X,233,3,Trifolium repens,10,
14/06/2024,Ben Bennett,Knepp,S,X,233,4,Pulicaria dysenterica,40,
14/06/2024,Ben Bennett,Knepp,S,X,233,4,Salix cinerea,50,
14/06/2024,Ben Bennett,Knepp,S,X,233,4,Agrostis stolonifera,60,
14/06/2024,Ben Bennett,Knepp,S,X,233,4,Holcus lanatus,5,
14/06/2024,Eimear Loughlin,Knepp,S,X,211,1,Pulicaria dysenterica,10,
14/06/2024,Eimear Loughlin,Knepp,S,X,211,1,bare ground,30,
14/06/2024,Eimear Loughlin,Knepp,S,X,211,1,Festuca rubra,10,
14/06/2024,Eimear Loughlin,Knepp,S,X,211,1,Agrostis stolonifera,40,
14/06/2024,Eimear Loughlin,Knepp,S,X,211,1,moss,10,
14/06/2024,Eimear Loughlin,Knepp,S,X,211,2,Crataegus monogyna,40,
14/06/2024,Eimear Loughlin,Knepp,S,X,211,2,Pulicaria dysenterica,30,
14/06/2024,Eimear Loughlin,Knepp,S,X,211,2,Holcus lanatus,5,
14/06/2024,Eimear Loughlin,Knepp,S,X,211,2,Agrostis stolonifera,20,
14/06/2024,Eimear Loughlin,Knepp,S,X,211,2,bare ground ,10,
14/06/2024,Ben Bennett,Knepp,S,X,211,3,Pulicaria dysenterica,15,
14/06/2024,Ben Bennett,Knepp,S,X,211,3,Agrostis stolonifera,45,
14/06/2024,Ben Bennett,Knepp,S,X,211,3,Festuca rubra,10,
14/06/2024,Ben Bennett,Knepp,S,X,211,3,Prunella vulgaris,5,
14/06/2024,Ben Bennett,Knepp,S,X,211,3,moss,10,
14/06/2024,Ben Bennett,Knepp,S,X,211,4,Pulicaria dysenterica,30,
14/06/2024,Ben Bennett,Knepp,S,X,211,4,Rumex conglomeratus,10,
14/06/2024,Ben Bennett,Knepp,S,X,211,4,Agrostis stolonifera,40,
14/06/2024,Ben Bennett,Knepp,S,X,211,4,Festuca rubra,10,
14/06/2024,Ben Bennett,Knepp,S,X,211,4,bare ground ,10,
14/06/2024,Ben Bennett,Knepp,S,X,211,4,Salix cinerea,5,
14/06/2024,Ben Bennett,Knepp,S,X,311,1,Brachypodium sylvaticum,20,
14/06/2024,Ben Bennett,Knepp,S,X,311,1,Agrostis stolonifera,25,
14/06/2024,Ben Bennett,Knepp,S,X,311,1,Rubus fruticosus,5,
14/06/2024,Ben Bennett,Knepp,S,X,311,1,Veronica chamaedrys,1,
14/06/2024,Ben Bennett,Knepp,S,X,311,1,Rumex obtusifolius,5,
14/06/2024,Ben Bennett,Knepp,S,X,311,1,Rumex crispus,1,
14/06/2024,Ben Bennett,Knepp,S,X,311,1,Bare ground,10,
14/06/2024,Ben Bennett,Knepp,S,X,311,1,leaf litter,15,
14/06/2024,Ben Bennett,Knepp,S,X,311,1,dead branches,10,
14/06/2024,Ben Bennett,Knepp,S,X,311,2,Brachypodium sylvaticum,15,
14/06/2024,Ben Bennett,Knepp,S,X,311,2,Rumex obtusifolius,1,
14/06/2024,Ben Bennett,Knepp,S,X,311,2,Epilobium ciliatum,5,
14/06/2024,Ben Bennett,Knepp,S,X,311,2,Vicia sativa,5,
14/06/2024,Ben Bennett,Knepp,S,X,311,2,Veronica chamaedrys,1,
14/06/2024,Ben Bennett,Knepp,S,X,311,2,Rubus fruticosus,5,
14/06/2024,Ben Bennett,Knepp,S,X,311,2,Prunus Spinosa,1,
14/06/2024,Ben Bennett,Knepp,S,X,311,2,Prunella vulgaris,1,
14/06/2024,Ben Bennett,Knepp,S,X,311,2,Agrostis stolonifera,40,
14/06/2024,Ben Bennett,Knepp,S,X,311,2,Bare ground,15,
14/06/2024,Ben Bennett,Knepp,S,X,311,2,leaf litter,10,
14/06/2024,Ben Bennett,Knepp,S,X,311,2,dead branches,5,
14/06/2024,Ben Bennett,Knepp,S,X,311,3,Rumex crispus,3,
14/06/2024,Ben Bennett,Knepp,S,X,311,3,Rubus fruticosus,5,
14/06/2024,Ben Bennett,Knepp,S,X,311,3,Prunella vulgaris,5,
14/06/2024,Ben Bennett,Knepp,S,X,311,3,Ranunculus repens,5,
14/06/2024,Ben Bennett,Knepp,S,X,311,3,Agrostis stolonifera,80,
14/06/2024,Ben Bennett,Knepp,S,X,311,3,Stellaria media,1,
14/06/2024,Ben Bennett,Knepp,S,X,311,4,Glechoma hederacea,8,
14/06/2024,Ben Bennett,Knepp,S,X,311,4,Brachypodium sylvaticum,40,
14/06/2024,Ben Bennett,Knepp,S,X,311,4,Agrostis stolonifera,50,
14/06/2024,Ben Bennett,Knepp,S,X,311,4,Rubus fruticosus,5,
14/06/2024,Ben Bennett,Knepp,S,X,311,4,Veronica chamaedrys,10,
14/06/2024,Ben Bennett,Knepp,S,X,311,4,Vicia tetrasperma ,10,
14/06/2024,Ben Bennett,Knepp,S,X,311,4,Prunella vulgaris,1,
14/06/2024,Ben Bennett,Knepp,S,X,311,4,Ranunculus repens,5,
14/06/2024,Ben Bennett,Knepp,S,X,312,1,Pulicaria dysenterica,10,
14/06/2024,Ben Bennett,Knepp,S,X,312,1,Holcus lanatus,5,
14/06/2024,Ben Bennett,Knepp,S,X,312,1,Salix cinerea,10,
14/06/2024,Ben Bennett,Knepp,S,X,312,1,Trifolium repens,10,
14/06/2024,Ben Bennett,Knepp,S,X,312,1,Festuca rubra,20,
14/06/2024,Ben Bennett,Knepp,S,X,312,1,Bromus hordeaceus,20,
14/06/2024,Ben Bennett,Knepp,S,X,312,1,Epilobium hirsutum,1,
14/06/2024,Ben Bennett,Knepp,S,X,312,1,Agrostis stolonifera,20,
14/06/2024,Ben Bennett,Knepp,S,X,312,1,bare ground,5,
14/06/2024,Ben Bennett,Knepp,S,X,312,2,Pulicaria dysenterica,19,
14/06/2024,Ben Bennett,Knepp,S,X,312,2,Salix cinerea,20,
14/06/2024,Ben Bennett,Knepp,S,X,312,2,Festuca rubra,15,
14/06/2024,Ben Bennett,Knepp,S,X,312,2,Agrostis stolonifera,25,
14/06/2024,Ben Bennett,Knepp,S,X,312,2,Trifolium repens,10,
14/06/2024,Ben Bennett,Knepp,S,X,312,2,Bromus hordeaceus,15,
14/06/2024,Ben Bennett,Knepp,S,X,312,2,moss,5,
14/06/2024,Ben Bennett,Knepp,S,X,312,2,bare ground,1,
14/06/2024,Ben Bennett,Knepp,S,X,312,3,Salix aurita,5,
14/06/2024,Ben Bennett,Knepp,S,X,312,3,Myosotis ramosissima,5,
14/06/2024,Ben Bennett,Knepp,S,X,312,3,Epilobium tetragonum,5,
14/06/2024,Ben Bennett,Knepp,S,X,312,3,Salix bebbiana,5,
14/06/2024,Ben Bennett,Knepp,S,X,312,3,Bromus hordeaceus,15,
14/06/2024,Ben Bennett,Knepp,S,X,312,3,Agrostis stolonifera,40,
14/06/2024,Ben Bennett,Knepp,S,X,312,3,Holcus lanatus,20,
14/06/2024,Ben Bennett,Knepp,S,X,312,3,Geranium dissectum ,10,
14/06/2024,Ben Bennett,Knepp,S,X,312,3,Pulicaria dysenterica,10,
14/06/2024,Ben Bennett,Knepp,S,X,312,3,moss,10,
14/06/2024,Ben Bennett,Knepp,S,X,312,3,Epilobium parviflorum,1,
14/06/2024,Ben Bennett,Knepp,S,X,312,4,Salix bebbiana,10,
14/06/2024,Ben Bennett,Knepp,S,X,312,4,Bromus hordeaceus,5,
14/06/2024,Ben Bennett,Knepp,S,X,312,4,Holcus lanatus,20,
14/06/2024,Ben Bennett,Knepp,S,X,312,4,Agrostis stolonifera,35,
14/06/2024,Ben Bennett,Knepp,S,X,312,4,Pulicaria dysenterica,25,
14/06/2024,Ben Bennett,Knepp,S,X,312,4,Trifolium repens,5,
14/06/2024,Ben Bennett,Knepp,S,X,312,4,moss,5,
14/06/2024,Ben Bennett,Knepp,S,X,313,1,Pulicaria dysenterica,20,
14/06/2024,Ben Bennett,Knepp,S,X,313,1,Rubus fruticosus,5,
14/06/2024,Ben Bennett,Knepp,S,X,313,1,Poa trivialis,5,
14/06/2024,Ben Bennett,Knepp,S,X,313,1,Festuca rubra,5,
14/06/2024,Ben Bennett,Knepp,S,X,313,1,Agrostis stolonifera,20,
14/06/2024,Ben Bennett,Knepp,S,X,313,1,Cynosurus cristatus,10,
14/06/2024,Ben Bennett,Knepp,S,X,313,1,Holcus lanatus,5,
14/06/2024,Ben Bennett,Knepp,S,X,313,1,Ranunculus repens,5,
14/06/2024,Ben Bennett,Knepp,S,X,313,1,Veronica serpyllifolia,1,
14/06/2024,Ben Bennett,Knepp,S,X,313,1,Trifolium repens,10,
14/06/2024,Ben Bennett,Knepp,S,X,313,1,Cerastium fontanum,1,
14/06/2024,Ben Bennett,Knepp,S,X,313,1,bare ground,15,
14/06/2024,Ben Bennett,Knepp,S,X,313,2,Pulicaria dysenterica,25,
14/06/2024,Ben Bennett,Knepp,S,X,313,2,Rumex crispus,6,
14/06/2024,Ben Bennett,Knepp,S,X,313,2,Agrostis stolonifera,20,
14/06/2024,Ben Bennett,Knepp,S,X,313,2,Poa trivialis,5,
14/06/2024,Ben Bennett,Knepp,S,X,313,2,Epilobium hirsutum,5,
14/06/2024,Ben Bennett,Knepp,S,X,313,2,Festuca rubra,10,
14/06/2024,Ben Bennett,Knepp,S,X,313,2,Holcus lanatus,5,
14/06/2024,Ben Bennett,Knepp,S,X,313,2,Hypericum perforatum,10,
14/06/2024,Ben Bennett,Knepp,S,X,313,2,Veronica serpyllifolia,10,
14/06/2024,Ben Bennett,Knepp,S,X,313,2,Ranunculus repens,10,
14/06/2024,Ben Bennett,Knepp,S,X,313,2,bare ground,5,
14/06/2024,Ben Bennett,Knepp,S,X,313,3,Pulicaria dysenterica,40,
14/06/2024,Ben Bennett,Knepp,S,X,313,3,Cynosurus cristatus,5,
14/06/2024,Ben Bennett,Knepp,S,X,313,3,Rubus fruticosus,5,
14/06/2024,Ben Bennett,Knepp,S,X,313,3,Bare ground,20,
14/06/2024,Ben Bennett,Knepp,S,X,313,3,Rubus fruticosus,5,
14/06/2024,Ben Bennett,Knepp,S,X,313,3,Holcus lanatus,5,
14/06/2024,Ben Bennett,Knepp,S,X,313,3,Agrostis stolonifera,20,
14/06/2024,Ben Bennett,Knepp,S,X,313,3,Poa trivialis,20,
14/06/2024,Ben Bennett,Knepp,S,X,313,4,Pulicaria dysenterica,40,
14/06/2024,Ben Bennett,Knepp,S,X,313,4,Myosotis discolor ,5,
14/06/2024,Ben Bennett,Knepp,S,X,313,4,Juncus bufonius,1,
14/06/2024,Ben Bennett,Knepp,S,X,313,4,Lysimachia arvensis,2,
14/06/2024,Ben Bennett,Knepp,S,X,313,4,Rubus fruticosus,15,
14/06/2024,Ben Bennett,Knepp,S,X,313,4,Bromus hordeaceus,10,
14/06/2024,Ben Bennett,Knepp,S,X,313,4,Agrostis stolonifera,20,
14/06/2024,Ben Bennett,Knepp,S,X,313,4,Poa trivialis,20,
14/06/2024,Ben Bennett,Knepp,S,X,313,4,Lysimachia arvensis,1,
14/06/2024,Ben Bennett,Knepp,S,X,313,4,Ranunculus repens,5,
14/06/2024,Ben Bennett,Knepp,S,X,313,4,Holcus lanatus,5,
14/06/2024,Ben Bennett,Knepp,S,X,322,1,Agrostis stolonifera,19,
14/06/2024,Ben Bennett,Knepp,S,X,322,1,Rumex crispus,1,
14/06/2024,Ben Bennett,Knepp,S,X,322,1,Epilobium parviflorum,5,
14/06/2024,Ben Bennett,Knepp,S,X,322,1,Bare ground,60,
14/06/2024,Ben Bennett,Knepp,S,X,322,1,moss,5,
