Date,Recorder,Location,Site,Block,Group,Plot,Quadrant,Species,Cover,Notes
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,133,4,Cerastium arvense,2,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,133,4,Trifolium repens,10,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,133,4,Rumex crispus,3,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,133,4,Festuca rubra,5,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,133,4,Cynosurus cristatus,2,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,133,4,Agrostis stolonifera,32,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,311,1,Holcus lanatus,4,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,311,1,Vicia sativa,5,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,311,1,Quercus petraea,1,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,311,1,Veronica serpyllifolia,0.5,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,311,1,Festuca rubra,5,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,311,1,Agrostis stolonifera,85,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,311,2,Trifolium repens,3,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,311,2,Bare ground,4,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,311,2,Vicia sativa,2,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,311,2,Rosa canina,2,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,311,2,Agrostis stolonifera,89,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,311,3,Vicia sativa,3,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,311,3,Prunus spinosa,3,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,311,3,Trifolium repens,15,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,311,3,Agrostis stolonifera,80,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,311,4,Trifolium repens,4,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,311,4,Rumex crispus,10,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,311,4,Agrostis stolonifera,76,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,311,4,Ranunculus repens,3,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,311,4,Vicia sativa,5,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,311,4,Rosa canina,2,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,313,1,Salix cinerea,25,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,313,1,Pulicaria dysenterica,30,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,313,1,Rumex crispus,10,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,313,1,Agrostis stolonifera,15,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,313,1,Bare ground,10,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,313,1,Lotus corniculatus,10,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,313,2,Salix cinerea,60,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,313,2,Pulicaria dysenterica,20,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,313,2,Holcus lanatus,2,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,313,2,Lotus corniculatus,5,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,313,2,Rumex crispus,3,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,313,2,Potentilla anserina,5,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,313,2,Agrostis stolonifera,5,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,313,3,Salix cinerea,60,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,313,3,Pulicaria dysenterica,25,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,313,3,Poa trivialis,8,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,313,3,Lotus corniculatus,5,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,313,3,Potentilla anserina,7,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,313,4,Pulicaria dysenterica,50,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,313,4,Salix cinerea,20,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,313,4,Potentilla anserina,6,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,313,4,Avenella flexuosa,4,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,313,4,Agrostis stolonifera,17,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,313,4,Poa trivialis,3,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,312,1,Salix cinerea,80,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,312,1,Pulicaria dysenterica,5,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,312,1,Rubus fruticosus,2,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,312,1,Hypericum tetrapterum,4,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,312,1,Festuca rubra,20,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,312,1,Agrostis stolonifera,20,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,312,2,Salix cinerea,30,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,312,2,Rubus fruticosus,30,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,312,2,Pulicaria dysenterica,10,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,312,2,Deschampsia cespitosa,5,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,312,2,Myosotis arvensis,10,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,312,2,Agrostis stolonifera,15,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,312,3,Salix cinerea,25,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,312,3,Pulicaria dysenterica,10,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,312,3,Vicia sepium,4,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,312,3,Bare ground,25,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,312,3,Hypericum tetrapterum,2,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,312,3,Festuca rubra,8,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,312,3,Bromus hordeaceus,1,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,312,3,Holcus lanatus,2,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,312,3,Trifolium repens,4,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,312,3,Agrostis stolonifera,19,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,312,4,Salix cinerea,40,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,312,4,Rubus fruticosus,30,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,312,4,Vicia sepium,4,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,312,4,Trifolium repens,5,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,312,4,Myosotis arvensis,10,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,312,4,Hypericum tetrapterum,3,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,312,4,Bare ground,5,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,312,4,Agrostis stolonifera,5,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,322,1,Rumex crispus,15,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,322,1,Betula pendula,2,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,322,1,Rubus fruticosus,5,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,322,1,Elymus repens,5,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,322,1,Poa nemoralis,5,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,322,1,Bare ground,68,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,322,2,Rubus fruticosus,2,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,322,2,Prunella vulgaris,1,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,322,2,Poa nemoralis,7,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,322,2,Elymus repens,5,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,322,2,Bare ground,85,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,322,3,Rumex crispus,10,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,322,3,Rubus fruticosus,0.5,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,322,3,Poa nemoralis,3,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,322,3,Bare ground,86.5,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,322,4,Elymus repens,5,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,322,4,Poa nemoralis,4,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,322,4,Bare ground,90,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,1,Salix cinerea,65,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,1,Deschampsia cespitosa,10,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,1,Pulicaria dysenterica,10,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,1,Rumex crispus,3,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,1,Holcus lanatus,2,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,1,Agrostis stolonifera,10,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,233,2,Salix cinerea,80,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,233,2,Crataegus monogyna,5,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,233,2,Deschampsia cespitosa,3,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,233,2,Pulicaria dysenterica,6,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,233,2,Agrostis stolonifera,6,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,3,Salix cinerea,8,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,3,Crataegus monogyna,25,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,3,Rubus fruticosus,10,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,3,Rumex crispus,2,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,3,Pulicaria dysenterica,2,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,3,Senecio erucifolius,2,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,3,Ranunculus acris,7,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,3,Holcus lanatus,2,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,3,Poa annua,3,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,3,Poa trivialis,4,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,3,Festuca rubra,30,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,X,233,3,Agrostis stolonifera,5,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,233,4,Salix cinerea,25,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,233,4,Crataegus monogyna,35,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,233,4,Poa pratensis,7,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,233,4,Pulicaria dysenterica,6,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,233,4,Holcus lanatus,4,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,233,4,Rumex crispus,5,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,233,4,Festuca rubra,6,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,233,4,Bare ground,5,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,X,233,4,Agrostis stolonifera,7,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,Y,113,1,Pulicaria dysenterica,10,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,Y,113,1,Crataegus monogyna,1,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,Y,113,1,Rosa canina,0.5,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,Y,113,1,Holcus lanatus,1,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,Y,113,1,Agrostis stolonifera,38,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,Y,113,1,Leaf litter,50,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,Y,113,2,Quercus petraea,2,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,Y,113,2,Rosa canina,2,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,Y,113,2,Taraxacum officinale,4,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,Y,113,2,Pulicaria dysenterica,8,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,Y,113,2,Holcus lanatus,0.5,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,Y,113,2,Agrostis stolonifera,20,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,Y,113,2,Leaf litter,48,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,Y,113,2,Rubus fruticosus,20,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,Y,113,3,Pulicaria dysenterica,15,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,Y,113,3,Taraxacum officinale,5,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,Y,113,3,Rosa canina,3,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,Y,113,3,Lycopus europaeus,6,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,Y,113,3,Leaf litter,46,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,Y,113,3,Agrostis stolonifera,20,
05/06/2023,Megan Sherlock,Knepp,Knepp,S,Y,113,3,Holcus lanatus,5,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,Y,113,4,Pulicaria dysenterica,6,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,Y,113,4,Rumex crispus,3,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,Y,113,4,Holcus lanatus,1,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,Y,113,4,Lycopus europaeus,1,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,Y,113,4,Agrostis stolonifera,25,
05/06/2023,Rona Learmonth,Knepp,Knepp,S,Y,113,4,Leaf litter,44,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,113,1,Trifolium repens,35,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,113,1,Holcus lanatus,15,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,113,1,Festuca rubra,30,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,113,1,Agrostis stolonifera,20,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,113,2,Trifolium repens,15,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,113,2,Holcus lanatus,20,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,113,2,Festuca rubra,30,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,113,2,Agrostis stolonifera,35,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,113,3,Trifolium repens,40,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,113,3,Holcus lanatus,15,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,113,3,Festuca rubra,20,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,113,3,Agrostis stolonifera,20,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,113,3,Bare ground,5,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,113,4,Holcus lanatus,20,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,113,4,Trifolium repens,10,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,113,4,Poa pratensis,15,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,113,4,Festuca rubra,20,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,113,4,Agrostis stolonifera,35,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,1,Cirsium arvense,10,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,1,Dactylis glomerata,3,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,1,Poa annua,8,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,1,Potentilla reptans,45,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,1,Poa pratensis,10,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,1,Trifolium repens,10,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,1,Festuca rubra,10,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,1,Agrostis stolonifera,10,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,1,Holcus lanatus,5,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,112,2,Cirsium arvense,8,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,112,2,Potentilla reptans,25,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,112,2,Holcus lanatus,15,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,112,2,Poa pratensis,20,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,112,2,Deschampsia flexuosa,2,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,112,2,Poa trivialis,5,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,112,2,Agrostis stolonifera,15,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,112,2,Festuca rubra,10,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,3,Cirsium arvense,40,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,3,Potentilla reptans,15,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,3,Geranium dissectum,8,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,3,Poa annua,10,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,3,Holcus lanatus,4,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,3,Poa pratensis,15,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,3,Festuca rubra,5,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,3,Poa trivialis,3,
06/06/2023,Megan Sherlock,Knepp,Knepp,M,0,112,3,Agrostis stolonifera,10,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,112,4,Cirsium arvense,15,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,112,4,Bare ground,15,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,112,4,Potentilla reptans,12,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,112,4,Poa pratensis,10,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,112,4,Holcus lanatus,15,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,112,4,Deschampsia flexuosa,5,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,112,4,Poa annua,5,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,112,4,Festuca rubra,15,
06/06/2023,Rona Learmonth,Knepp,Knepp,M,0,112,4,Agrostis stolonifera,10,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,1,Hypochaeris radicata,10,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,1,Holcus lanatus,25,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,1,Quercus robur,3,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,1,Vicia tetrasperma,10,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,1,Vicia sativa,2,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,1,Anthoxanthum odoratum,2,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,1,Cynosurus cristatus,3,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,1,Poa trivialis,5,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,1,Poa annua,3,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,1,Veronica serpyllifolia,0.5,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,1,Scorzoneroides autumnalis,4,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,1,Carex flacca,8,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,1,Agrostis stolonifera,20,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,1,Festuca rubra,5,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,2,Anthoxanthum odoratum,15,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,2,Elymus repens,2,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,2,Holcus lanatus,4,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,2,Carex flacca,3,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,2,Vicia sepium,7,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,2,Juncus effusus,6,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,2,Ranunculus repens,10,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,2,Veronica serpyllifolia,1,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,2,Cerastium arvense,2,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,2,Poa annua,3,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,2,Vicia tetrasperma,4,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,2,Poa pratensis,5,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,2,Poa trivialis,6,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,2,Festuca rubra,12,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,2,Agrostis stolonifera,20,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,2,Scorzoneroides autumnalis,2,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,3,Vicia tetrasperma,25,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,3,Pulicaria dysenterica,3,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,3,Carex flacca,3,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,3,Geranium molle,2,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,3,Anthoxanthum odoratum,4,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,3,Vicia sativa,0.5,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,3,Elymus repens,2,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,3,Taraxacum officinale,8,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,3,Hypochaeris radicata,3,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,3,Lathyrus nissolia,1,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,3,Odontites vernus,5,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,3,Veronica serpyllifolia,1,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,3,Jacobaea vulgaris,5,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,3,Holcus lanatus,5,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,3,Cynosurus cristatus,2,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,3,Agrostis stolonifera,30,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,113,3,Moss,5,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,4,Cynosurus cristatus,5,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,4,Juncus effusus,4,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,4,Veronica serpyllifolia,4,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,4,Cerastium arvense,4,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,4,Stellaria holostea,2,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,4,Carex flacca,6,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,4,Lathyrus nissolia,1,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,4,Vicia tetrasperma,2,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,4,Vicia sepium,4,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,4,Taraxacum officinale,7,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,4,Scorzoneroides autumnalis,4,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,4,Ranunculus repens,1,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,4,Elymus repens,5,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,4,Festuca rubra,15,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,4,Bare ground,5,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,4,Agrostis stolonifera,30,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,113,4,Anthoxanthum odoratum,2,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,112,1,Pulicaria dysenterica,12,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,112,1,Bromus ramosus,10,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,112,1,Holcus lanatus,7,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,112,1,Odontites vernus,3,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,112,1,Scorzoneroides autumnalis,5,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,112,1,Geranium molle,8,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,112,1,Vicia tetrasperma,10,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,112,1,Vicia sepium,7,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,112,1,Anthoxanthum odoratum,5,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,112,1,Poa annua,9,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,112,1,Poa trivialis,10,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,112,1,Poa pratensis,5,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,112,1,Festuca rubra,20,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,112,1,Agrostis stolonifera,6,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,112,2,Quercus petraea,5,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,112,2,Taraxacum officinale,10,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,112,2,Vicia tetrasperma,6,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,112,2,Bromus ramosus,12,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,112,2,Elymus repens,2,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,112,2,Odontites vernus,4,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,112,2,Holcus lanatus,15,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,112,2,Deschampsia flexuosa,3,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,112,2,Bare ground,10,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,112,2,Festuca rubra,20,
06/06/2023,Rona Learmonth,Knepp,Knepp,N,0,112,2,Agrostis stolonifera,13,
06/06/2023,Megan Sherlock,Knepp,Knepp,N,0,112,3,Deschampsia flexuosa,5,
